0.000	start	-	20,52,0	centre=0,0 rmax=20 _=0 relief_sd=2.3	0.00,0.00,0.00,0.0000
903.077	place	mcl_colorblocks:hardened_clay_orange	-3,41,-2	-	-17.55,49.12,7.01,23.1978
904.393	place	mcl_core:birchwood	-6,47,-8	-	-12.35,50.66,1.37,22.3556
905.707	redig	mcl_core:birchwood	-8,39,-23	322.559	-12.33,51.85,-6.35,21.6619
907.022	place	mcl_books:bookshelf	-26,38,-32	-	-16.98,51.18,-12.59,21.5283
909.651	place	mcl_core:birchwood	-5,41,-2	-	-8.85,51.60,-13.91,24.9285
912.286	place	mcl_core:brick_block	-32,35,8	-	-17.05,52.01,-2.02,26.4112
913.598	redig	mcl_books:bookshelf	-31,37,17	294.882	-22.48,49.87,2.50,25.3392
914.908	place	mcl_core:birchwood	-2,41,5	-	-18.88,48.95,7.61,23.4517
916.222	place	mcl_core:mossycobble	-7,41,0	-	-12.82,50.40,3.03,22.4902
917.540	place	mcl_books:bookshelf	-11,39,-17	-	-11.94,51.76,-4.65,21.7624
918.856	place	mcl_core:birchwood	-33,37,-23	-	-16.25,51.66,-11.08,21.1257
921.483	place	mcl_books:bookshelf	-5,41,-5	-	-9.32,51.73,-15.44,24.7080
924.111	place	mcl_core:birchwood	-35,42,5	-	-15.52,52.64,-2.69,26.3196
925.423	place	mcl_colorblocks:hardened_clay_orange	-24,38,12	-	-22.05,49.89,0.62,25.4457
926.760	place	mcl_colorblocks:hardened_clay_orange	-10,40,14	-	-20.21,49.04,7.34,23.7831
928.075	place	mcl_core:birchwood	-6,41,1	-	-13.43,50.25,4.07,22.6407
929.400	place	mcl_core:gravel	-9,39,-19	-	-11.57,51.26,-3.46,21.8784
930.748	place	mcl_core:brick_block	-30,37,-30	-	-15.24,51.88,-10.48,21.1688
932.064	redig	mcl_core:gravel	-11,37,-34	592.328	-15.61,52.32,-17.39,22.5520
933.380	place	mcl_core:birchwood	-2,41,0	-	-9.48,51.66,-16.70,24.5702
934.698	place	mcl_core:gravel	-19,38,16	-	-8.83,54.04,-9.06,25.4441
936.012	place	mcl_core:brick_block	-30,36,10	-	-13.77,54.52,-3.14,26.1709
938.641	place	mcl_core:birchwood	-10,40,15	-	-22.27,48.75,6.35,24.3888
939.959	redig	mcl_core:birchwood	-9,41,-1	383.075	-15.07,49.74,5.28,22.8565
941.276	place	mcl_core:mossycobble	-7,40,-17	-	-11.78,50.95,-1.69,22.0694
942.601	place	mcl_core:birchwood	-23,38,-25	-	-14.01,51.95,-9.15,21.3583
943.915	redig	mcl_core:mossycobble	-10,39,-22	783.288	-16.51,51.00,-15.79,22.3627
945.232	place	mcl_colorblocks:hardened_clay_orange	1,42,-3	-	-10.66,52.42,-18.16,24.2767
946.549	redig	mcl_core:birchwood	-14,41,-3	806.997	-8.48,52.29,-10.87,25.2816
949.190	place	mcl_core:mossycobble	-44,38,-1	-	-19.87,51.00,-1.61,26.5299
950.523	place	mcl_books:bookshelf	-22,38,24	-	-22.86,48.85,5.08,25.1129
951.845	place	mcl_core:birchwood	-2,41,-5	-	-16.17,49.36,6.18,23.0296
953.177	place	mcl_core:birchwood	-13,41,-20	-	-12.01,50.90,-0.36,22.1660
954.526	place	mcl_core:birchwood	-25,38,-28	-	-13.52,51.82,-8.15,21.4664
955.845	place	mcl_core:brick_block	-8,37,-36	-	-16.92,50.84,-14.73,22.2377
957.162	place	mcl_core:birchwood	8,42,-7	-	-11.54,52.99,-18.56,24.0698
958.475	place	mcl_books:bookshelf	-5,41,0	-	-8.46,51.33,-11.69,25.1714
959.800	place	mcl_core:birchwood	-31,36,10	-	-11.71,55.71,-4.62,25.9048
961.115	place	mcl_core:birchwood	-43,34,3	-	-18.69,51.61,-1.30,26.5944
962.426	place	mcl_core:gravel	-21,38,22	-	-23.10,49.04,4.06,25.2266
963.745	place	mcl_books:bookshelf	-5,42,2	-	-17.59,49.10,6.97,23.1956
965.059	place	mcl_core:brick_block	-10,41,-2	-	-12.39,50.63,1.35,22.3519
966.370	redig	mcl_core:brick_block	-13,41,-21	650.282	-12.48,51.80,-6.36,21.6491
967.686	place	mcl_core:mossycobble	-24,37,-37	-	-16.96,51.17,-12.74,21.6924
969.027	place	mcl_core:birchwood	9,39,-23	-	-13.36,53.79,-19.32,23.4090
970.341	place	mcl_core:brick_block	-10,47,-6	-	-8.41,51.55,-14.01,24.9282
972.975	place	mcl_core:mossycobble	-31,35,6	-	-16.42,52.69,-1.95,26.4003
974.290	place	mcl_core:birchwood	-23,38,15	-	-22.43,49.95,1.85,25.3920
975.605	place	mcl_core:gravel	-6,41,5	-	-19.53,48.94,7.63,23.5734
976.947	place	mcl_core:birchwood	-11,40,0	-	-13.10,50.39,3.39,22.5205
978.264	place	mcl_core:gravel	-12,40,-14	-	-12.06,51.77,-4.28,21.7867
979.579	place	mcl_colorblocks:hardened_clay_orange	-35,37,-27	-	-16.16,51.52,-10.85,21.1822
982.207	place	mcl_books:bookshelf	-4,41,-4	-	-9.04,51.49,-15.63,24.6765
984.840	place	mcl_core:gravel	-30,36,2	-	-14.59,54.08,-2.47,26.2440
986.152	place	mcl_core:mossycobble	-35,37,19	-	-21.86,50.29,-0.09,25.7419
987.468	redig	mcl_books:bookshelf	-9,39,18	308.067	-21.57,48.74,7.03,24.0595
988.782	place	mcl_books:bookshelf	-6,48,-9	-	-14.48,50.01,4.83,22.7586
990.095	place	mcl_core:brick_block	-12,38,-24	-	-11.83,51.10,-2.39,21.9854
991.410	place	mcl_core:birchwood	-28,37,-24	-	-14.58,51.89,-9.62,21.3012
992.727	place	mcl_books:bookshelf	-9,37,-38	-	-16.18,51.29,-16.42,22.4576
994.045	place	mcl_books:bookshelf	1,41,-6	-	-10.11,51.95,-17.35,24.4330
995.362	place	mcl_core:brick_block	-15,39,11	-	-8.67,53.25,-9.86,25.3674
997.991	place	mcl_core:birchwood	-32,35,4	-	-20.63,50.70,-1.28,26.3233
999.307	redig	mcl_colorblocks:hardened_clay_orange	-25,38,23	210.641	-22.71,48.72,5.90,24.7790
1000.621	place	mcl_core:birchwood	-3,41,-3	-	-15.71,49.43,6.08,22.9612
1001.936	place	mcl_books:bookshelf	-9,39,-21	-	-11.92,50.90,-0.59,22.1281
1003.252	place	mcl_core:gravel	-22,38,-25	-	-13.68,51.81,-8.12,21.4309
1004.567	place	mcl_core:birchwood	-13,37,-34	-	-16.96,50.79,-14.67,22.3007
1005.886	place	mcl_core:mossycobble	2,41,-10	-	-11.43,52.82,-18.40,24.0756
1007.200	place	mcl_core:birchwood	-11,46,-4	-	-8.35,51.35,-11.51,25.1735
1009.832	place	mcl_core:gravel	-42,34,3	-	-18.88,51.51,-1.49,26.5526
1011.150	place	mcl_core:birchwood	-28,39,27	-	-22.88,49.09,4.34,25.1929
1012.469	place	mcl_colorblocks:hardened_clay_orange	-8,41,3	-	-17.28,49.23,7.15,23.1803
1013.783	place	mcl_core:mossycobble	-6,41,-4	-	-12.22,50.67,1.40,22.3281
1015.099	place	mcl_core:gravel	-14,41,-16	-	-12.37,51.85,-6.35,21.6597
1016.447	redig	mcl_core:mossycobble	-27,37,-22	10.554	-16.91,51.09,-12.91,21.6897
1017.763	redig	mcl_core:birchwood	-6,44,-23	589.700	-13.55,54.13,-19.40,23.4023
1019.078	redig	mcl_core:brick_block	2,41,-3	666.110	-8.59,51.54,-14.11,24.9363
1021.707	redig	mcl_core:gravel	-27,37,12	498.872	-16.40,52.52,-1.90,26.3807
1023.020	place	mcl_core:birchwood	-23,38,18	-	-22.45,49.92,1.96,25.4237
1024.359	place	mcl_core:birchwood	-7,40,11	-	-19.59,48.89,7.85,23.5663
1025.677	place	mcl_core:gravel	-9,48,-5	-	-13.19,50.32,3.73,22.5583
1026.993	redig	mcl_core:brick_block	-15,44,-21	638.417	-11.88,51.56,-3.86,21.8116
1028.306	place	mcl_core:birchwood	-37,36,-22	-	-15.87,51.52,-10.48,21.1491
1030.938	place	mcl_core:birchwood	-5,41,-12	-	-9.48,51.67,-15.70,24.6320
1033.570	place	mcl_core:mossycobble	-33,35,9	-	-14.45,53.89,-2.29,26.1956
1034.886	redig	mcl_books:bookshelf	-26,42,14	283.020	-21.73,50.29,0.22,25.8165
1036.203	place	mcl_books:bookshelf	-7,40,14	-	-21.80,48.76,7.24,24.0655
1037.518	place	mcl_core:birchwood	-6,42,-3	-	-14.72,49.95,5.02,22.7577
1038.832	place	mcl_core:birchwood	-9,39,-20	-	-11.98,51.08,-2.18,22.0089
1040.145	place	mcl_core:birchwood	-26,38,-29	-	-14.44,51.84,-9.53,21.3580
1041.461	place	mcl_books:bookshelf	-7,37,-38	-	-16.36,51.24,-16.36,22.4117
1042.775	redig	mcl_colorblocks:hardened_clay_orange	-2,41,-3	460.732	-10.37,52.29,-17.79,24.3782
1044.091	redig	mcl_core:mossycobble	-8,41,0	285.649	-8.52,52.68,-10.38,25.2896
1046.719	place	mcl_books:bookshelf	-45,38,1	-	-19.65,51.15,-0.97,26.6535
1048.034	redig	mcl_core:mossycobble	-27,42,17	741.106	-23.46,48.84,5.04,25.1677
1049.349	place	mcl_core:birchwood	-6,41,-1	-	-17.11,49.21,6.66,23.0831
1050.666	place	mcl_core:gravel	-10,39,-23	-	-12.54,50.73,0.50,22.2445
1051.979	place	mcl_core:birchwood	-20,38,-26	-	-13.36,51.82,-7.19,21.5609
1053.294	redig	mcl_colorblocks:hardened_clay_orange	-24,38,-29	493.612	-17.07,50.84,-13.82,22.1557
1054.608	place	mcl_colorblocks:hardened_clay_orange	6,40,-15	-	-12.21,53.20,-18.83,23.8325
1055.926	place	mcl_core:birchwood	-6,41,-5	-	-8.34,51.40,-12.44,25.0903
1057.241	place	mcl_colorblocks:hardened_clay_orange	-24,38,15	-	-11.22,56.15,-5.30,25.8778
1058.557	place	mcl_core:mossycobble	-39,34,-2	-	-18.13,51.96,-1.80,26.5570
1059.871	redig	mcl_colorblocks:hardened_clay_orange	-24,38,12	925.423	-22.82,49.28,3.27,25.2443
1061.188	place	mcl_core:gravel	-2,42,8	-	-17.88,49.08,6.98,23.2766
1062.502	place	mcl_colorblocks:hardened_clay_orange	-14,40,-6	-	-12.50,50.57,1.59,22.3660
1063.818	place	mcl_core:birchwood	-20,38,-17	-	-12.58,51.77,-6.13,21.6389
1065.134	redig	mcl_core:gravel	-30,37,-24	591.014	-17.07,51.24,-12.51,21.7059
1067.761	redig	mcl_core:birchwood	-3,41,2	884.655	-8.50,51.53,-14.12,24.9140
1071.731	place	mcl_core:gravel	-24,38,25	-	-22.38,49.78,2.02,25.3078
1073.100	place	mcl_core:brick_block	-9,40,9	-	-18.44,49.17,7.14,23.4073
1074.440	place	mcl_books:bookshelf	-11,40,-3	-	-12.42,50.53,2.24,22.4488
1075.757	redig	mcl_core:gravel	-9,39,-19	929.400	-11.84,51.99,-5.47,21.7360
1077.074	redig	mcl_colorblocks:hardened_clay_orange	-23,38,-17	51.396	-16.32,51.57,-11.79,21.0736
1079.703	place	mcl_core:birchwood	-6,47,-10	-	-9.15,51.67,-15.28,24.7805
1082.335	place	mcl_core:mossycobble	-36,36,4	-	-15.42,52.93,-2.29,26.2851
1083.648	redig	mcl_core:brick_block	-32,35,8	912.286	-22.22,49.94,0.76,25.5735
1084.966	redig	mcl_colorblocks:hardened_clay_orange	-10,40,14	926.760	-20.73,48.76,7.34,23.7946
1086.299	redig	mcl_core:brick_block	-8,47,-8	855.729	-13.89,50.19,3.98,22.6392
1087.618	place	mcl_core:birchwood	-12,39,-21	-	-12.08,51.37,-3.53,21.8695
1088.931	place	mcl_core:birchwood	-33,37,-29	-	-15.65,51.66,-10.37,21.2034
1090.250	place	mcl_core:gravel	-2,37,-37	-	-15.62,52.19,-17.30,22.5898
1091.565	redig	mcl_core:birchwood	-7,46,-4	897.813	-9.47,51.66,-16.14,24.5990
1094.201	place	mcl_core:birchwood	-32,37,10	-	-14.50,53.74,-2.89,26.2344
1095.532	place	mcl_colorblocks:hardened_clay_orange	-30,42,14	-	-21.78,50.19,-0.19,25.6935
1096.847	place	mcl_core:mossycobble	-11,40,15	-	-21.37,48.89,6.95,24.0553
1098.163	redig	mcl_core:gravel	-4,41,-3	188.257	-14.28,50.05,4.70,22.7518
1099.477	place	mcl_core:birchwood	-14,41,-21	-	-11.75,51.12,-2.55,21.9613
1100.792	place	mcl_core:brick_block	-30,37,-25	-	-14.66,51.90,-9.73,21.2899
1102.106	place	mcl_core:brick_block	-10,36,-41	-	-16.25,51.45,-16.50,22.4621
1103.422	redig	mcl_books:bookshelf	-6,41,-6	388.338	-10.18,52.12,-17.40,24.4331
1104.738	place	mcl_core:mossycobble	-14,40,10	-	-8.80,52.58,-9.91,25.3774
1107.402	place	mcl_core:mossycobble	-37,35,7	-	-20.98,50.53,-1.22,26.1700
1108.728	redig	mcl_core:gravel	-21,38,22	962.426	-22.36,48.72,6.13,24.5073
1110.044	redig	mcl_colorblocks:hardened_clay_orange	-3,41,-5	248.820	-15.19,49.68,5.47,22.8865
1111.357	place	mcl_colorblocks:hardened_clay_orange	-14,38,-23	-	-11.92,50.89,-1.44,22.0520
1112.672	place	mcl_books:bookshelf	-29,38,-30	-	-14.17,51.82,-8.85,21.3812
1113.987	place	mcl_books:bookshelf	-9,37,-35	-	-16.52,50.88,-15.60,22.3815
1115.304	place	mcl_colorblocks:hardened_clay_orange	4,41,-5	-	-10.65,52.29,-17.96,24.2748
1116.619	redig	mcl_core:mossycobble	-9,41,6	684.521	-8.40,52.29,-10.70,25.2672
1119.248	place	mcl_core:mossycobble	-41,34,3	-	-19.57,51.24,-1.30,26.5829
1120.561	redig	mcl_core:birchwood	-28,42,13	680.578	-23.07,48.91,4.93,25.1532
1121.874	redig	mcl_core:birchwood	-4,41,-6	369.920	-16.72,49.27,6.54,23.0771
1123.191	place	mcl_core:mossycobble	-12,39,-18	-	-12.27,50.79,0.30,22.2177
1124.506	redig	mcl_core:gravel	-20,38,-18	396.241	-13.37,51.77,-7.36,21.5259
1125.820	place	mcl_colorblocks:hardened_clay_orange	-9,36,-40	-	-16.86,50.83,-14.04,22.1975
1127.133	place	mcl_books:bookshelf	10,40,-11	-	-11.87,52.96,-18.96,23.8396
1128.449	redig	mcl_core:gravel	-11,46,-5	297.530	-8.05,51.34,-12.55,25.0922
1129.763	place	mcl_core:brick_block	-23,38,12	-	-10.86,56.23,-5.39,25.8639
1131.079	place	mcl_core:brick_block	-38,34,-2	-	-17.70,52.10,-1.74,26.5397
1132.400	redig	mcl_core:gravel	-29,43,14	234.343	-22.80,49.36,2.93,25.2839
1133.715	redig	mcl_core:brick_block	-7,41,10	425.176	-18.24,48.96,7.05,23.3212
1135.029	place	mcl_core:brick_block	-14,40,-7	-	-12.65,50.51,1.88,22.3903
1136.343	redig	mcl_core:mossycobble	-15,45,-18	699.015	-12.59,51.74,-5.83,21.6579
1137.670	place	mcl_core:mossycobble	-25,38,-33	-	-17.12,51.11,-12.27,21.6256
1138.998	redig	mcl_colorblocks:hardened_clay_orange	-7,43,-25	96.133	-13.58,53.52,-18.86,23.3098
1140.315	redig	mcl_core:gravel	-10,46,-4	376.491	-8.46,51.45,-13.81,24.9265
1144.259	place	mcl_colorblocks:hardened_clay_orange	-29,43,23	-	-22.53,49.73,1.92,25.3279
1145.574	redig	mcl_core:birchwood	-7,40,11	1024.359	-18.94,48.92,7.09,23.4636
1146.890	redig	mcl_core:mossycobble	-12,40,-6	849.155	-12.88,50.45,2.53,22.4689
1148.205	redig	mcl_core:birchwood	-22,38,-15	614.735	-12.30,51.80,-5.15,21.7119
1149.520	place	mcl_books:bookshelf	-33,37,-31	-	-16.74,51.38,-11.55,21.3347
1152.157	place	mcl_core:mossycobble	-8,47,-8	-	-8.52,51.52,-14.80,24.7925
1154.787	place	mcl_colorblocks:hardened_clay_orange	-31,35,1	-	-15.15,53.64,-2.08,26.3068
1156.105	place	mcl_core:brick_block	-29,37,10	-	-22.23,50.12,0.51,25.6498
1157.417	place	mcl_core:brick_block	-6,40,13	-	-21.26,48.76,7.26,23.8839
1158.733	place	mcl_core:brick_block	-10,46,-7	-	-14.35,50.17,4.36,22.6785
1160.053	place	mcl_core:mossycobble	-16,48,-19	-	-12.32,51.15,-3.09,21.8932
1161.368	place	mcl_core:mossycobble	-30,37,-23	-	-15.74,51.27,-10.04,21.2699
1162.708	place	mcl_core:mossycobble	-4,36,-40	-	-15.37,52.04,-17.11,22.6077
1164.055	redig	mcl_core:birchwood	-2,41,-5	951.845	-9.11,51.46,-15.97,24.6087
1166.724	place	mcl_core:gravel	-29,36,8	-	-14.17,54.36,-2.45,26.2080
1168.072	redig	mcl_core:mossycobble	-33,35,9	1033.570	-21.78,50.35,-0.23,25.8852
1169.404	redig	mcl_books:bookshelf	-12,39,19	368.605	-21.94,48.68,6.88,24.0777
1170.723	place	mcl_core:mossycobble	-12,40,-4	-	-14.81,49.99,4.75,22.7667
1172.038	place	mcl_core:mossycobble	-13,41,-21	-	-12.16,51.07,-2.47,21.9715
1173.354	place	mcl_core:mossycobble	-27,37,-23	-	-15.11,51.58,-9.61,21.2491
1174.666	place	mcl_books:bookshelf	-8,36,-39	-	-16.07,51.12,-16.36,22.5383
1175.983	redig	mcl_core:mossycobble	-1,41,-2	660.812	-9.89,51.66,-16.68,24.4699
1177.299	place	mcl_colorblocks:hardened_clay_orange	-13,40,8	-	-8.56,53.96,-9.16,25.3620
1179.935	place	mcl_core:mossycobble	-42,38,-1	-	-20.56,50.87,-0.89,26.5453
1181.251	redig	mcl_books:bookshelf	-21,39,23	131.645	-23.13,48.71,5.90,24.6763
1182.566	redig	mcl_core:birchwood	-11,46,-4	1007.200	-16.05,49.38,5.80,22.9485
1183.881	place	mcl_colorblocks:hardened_clay_orange	-11,39,-18	-	-12.16,50.76,-0.83,22.1541
1185.210	redig	mcl_core:birchwood	-18,44,-18	31.655	-13.73,51.81,-8.49,21.4546
1186.547	place	mcl_core:brick_block	-12,37,-32	-	-16.57,50.86,-15.30,22.3221
1187.866	place	mcl_core:gravel	2,41,-4	-	-10.86,52.49,-18.19,24.2112
1189.183	place	mcl_core:mossycobble	-11,40,-7	-	-8.40,52.03,-11.01,25.2527
1191.811	place	mcl_core:mossycobble	-44,35,4	-	-19.49,51.17,-1.57,26.5618
1193.133	redig	mcl_core:gravel	-23,38,17	619.995	-22.82,48.99,4.79,25.1390
1194.447	redig	mcl_core:mossycobble	-7,46,-5	606.830	-16.44,49.34,6.41,23.0840
1195.762	place	mcl_core:brick_block	-7,46,-6	-	-11.87,50.90,0.25,22.2533
1197.074	place	mcl_core:brick_block	-25,38,-26	-	-12.68,51.65,-7.42,21.5478
1198.386	redig	mcl_colorblocks:hardened_clay_orange	-24,38,-28	675.314	-17.09,50.95,-13.69,21.9512
1199.700	place	mcl_colorblocks:hardened_clay_orange	10,40,-16	-	-12.88,53.71,-19.27,23.7183
1201.015	place	mcl_core:brick_block	-12,40,-7	-	-8.65,51.53,-13.18,25.0351
1202.329	place	mcl_core:gravel	-30,42,16	-	-11.12,54.69,-5.90,25.8269
1204.960	redig	mcl_core:gravel	-31,36,14	438.352	-22.61,49.50,3.04,25.2498
1206.276	redig	mcl_core:brick_block	-6,41,8	563.384	-17.94,49.07,7.09,23.3156
1207.591	redig	mcl_core:brick_block	-7,50,-9	569.966	-12.43,50.52,1.85,22.3736
1208.905	place	mcl_core:mossycobble	-18,41,-21	-	-12.59,51.60,-5.85,21.6162
1210.227	place	mcl_core:brick_block	-20,37,-38	-	-17.15,50.93,-12.23,21.7198
1211.541	place	mcl_core:mossycobble	13,39,-25	-	-13.40,53.19,-18.70,23.2970
1212.856	redig	mcl_core:gravel	-5,41,1	467.305	-8.21,51.50,-13.70,24.8918
1215.481	redig	mcl_core:gravel	-29,37,1	69.815	-15.72,53.18,-1.40,26.3671
1216.799	redig	mcl_core:birchwood	-30,42,15	899.130	-22.68,49.88,1.21,25.6371
1218.118	place	mcl_core:brick_block	-6,41,9	-	-20.76,48.76,7.31,23.6692
1219.436	redig	mcl_core:brick_block	-8,46,-3	236.973	-14.12,50.14,3.64,22.6111
1220.754	place	mcl_core:birchwood	-17,39,-14	-	-12.55,51.31,-3.90,21.8294
1222.068	place	mcl_core:birchwood	-36,37,-24	-	-16.35,51.05,-10.68,21.2854
1224.693	place	mcl_core:brick_block	-5,41,-13	-	-8.81,51.55,-15.46,24.6797
1227.330	place	mcl_colorblocks:hardened_clay_orange	-33,42,7	-	-14.49,53.96,-2.31,26.2372
1228.645	place	mcl_core:brick_block	-37,36,16	-	-21.78,50.26,0.07,25.7628
1229.959	place	mcl_core:brick_block	-9,41,14	-	-21.72,48.74,7.13,24.0650
1231.274	place	mcl_core:mossycobble	-8,46,-3	-	-14.63,49.98,4.93,22.7563
1232.590	place	mcl_core:mossycobble	-14,41,-22	-	-12.11,51.03,-2.34,21.9571
1233.890	place	mcl_core:brick_block	-28,38,-26	-	-15.03,51.49,-9.41,21.2740
1235.210	place	mcl_core:brick_block	-2,37,-32	-	-15.97,51.34,-16.31,22.5154
1236.526	place	mcl_colorblocks:hardened_clay_orange	1,41,0	-	-9.83,51.88,-17.09,24.4438
1237.842	place	mcl_core:mossycobble	-11,40,13	-	-8.43,53.57,-9.59,25.3547
1240.470	place	mcl_core:brick_block	-40,34,-4	-	-20.20,50.94,-0.98,26.6681
1241.785	redig	mcl_core:gravel	-19,38,16	934.698	-23.24,48.75,5.62,24.9609
1243.099	redig	mcl_core:birchwood	-10,46,-3	879.398	-16.41,49.30,6.32,23.0071
1244.416	place	mcl_core:brick_block	-5,39,-21	-	-12.29,50.75,-0.16,22.1722
1245.730	place	mcl_core:mossycobble	-26,38,-24	-	-13.82,51.68,-7.71,21.4398
1247.048	place	mcl_core:birchwood	-13,37,-33	-	-17.06,50.65,-14.29,22.3417
1248.361	redig	mcl_colorblocks:hardened_clay_orange	6,40,-15	1054.608	-11.57,52.73,-18.33,24.0052
1249.680	redig	mcl_core:birchwood	-9,46,-3	781.975	-8.19,51.38,-11.57,25.1388
1250.994	place	mcl_colorblocks:hardened_clay_orange	-28,36,9	-	-11.38,56.53,-4.57,25.9170
1252.309	place	mcl_core:brick_block	-37,34,-3	-	-18.39,51.82,-1.31,26.5961
1253.623	redig	mcl_core:birchwood	-18,38,20	477.829	-23.14,49.12,3.70,25.2567
1254.938	redig	mcl_books:bookshelf	-7,41,-1	267.236	-17.95,48.99,7.04,23.2370
1256.253	redig	mcl_core:brick_block	-13,40,-7	867.574	-12.73,50.58,1.48,22.3346
1257.567	redig	mcl_core:mossycobble	-13,41,-21	1172.038	-12.98,51.65,-6.24,21.6264
1258.882	place	mcl_colorblocks:hardened_clay_orange	-21,37,-38	-	-17.17,50.93,-12.79,21.8684
1260.194	place	mcl_core:mossycobble	11,39,-20	-	-13.02,53.30,-18.81,23.5309
1261.510	place	mcl_core:gravel	-10,41,0	-	-8.33,51.46,-13.18,24.9785
1262.833	place	mcl_core:brick_block	-26,42,14	-	-10.48,56.33,-5.77,25.7958
1265.472	place	mcl_core:mossycobble	-27,37,11	-	-22.77,49.49,2.46,25.3577
1266.787	redig	mcl_colorblocks:hardened_clay_orange	-8,41,7	812.283	-18.93,48.85,7.30,23.4128
1268.101	redig	mcl_core:gravel	-11,40,-9	497.559	-13.03,50.47,2.53,22.4449
1269.415	place	mcl_books:bookshelf	-19,38,-16	-	-12.57,51.71,-5.17,21.7107
1270.729	redig	mcl_books:bookshelf	-29,37,-24	712.159	-16.93,51.07,-11.63,21.3692
1273.361	redig	mcl_core:gravel	5,41,-3	726.633	-8.69,51.61,-14.38,24.8326
1275.993	place	mcl_core:gravel	-39,34,5	-	-15.90,53.03,-2.01,26.3812
1277.307	place	mcl_colorblocks:hardened_clay_orange	-28,42,13	-	-22.46,49.92,1.08,25.4931
1278.623	redig	mcl_core:birchwood	-7,41,5	284.336	-20.18,48.81,7.18,23.6581
1279.942	place	mcl_core:brick_block	-9,41,-1	-	-13.56,50.36,3.47,22.6046
1281.256	redig	mcl_colorblocks:hardened_clay_orange	-11,39,-18	1183.881	-11.96,51.48,-4.07,21.8540
1282.579	place	mcl_core:brick_block	-34,37,-23	-	-15.67,51.66,-10.91,21.1653
1285.207	place	mcl_core:brick_block	-2,41,-11	-	-9.38,51.64,-16.20,24.6368
1287.839	place	mcl_core:brick_block	-32,36,11	-	-14.08,54.22,-2.65,26.1729
1290.471	redig	mcl_books:bookshelf	-11,39,19	247.504	-22.31,48.68,6.79,24.2704
1291.787	redig	mcl_colorblocks:hardened_clay_orange	2,41,2	302.791	-15.12,49.67,5.34,22.8352
1293.099	place	mcl_core:mossycobble	-6,40,-17	-	-11.90,50.90,-1.64,22.0725
1294.416	place	mcl_colorblocks:hardened_clay_orange	-24,38,-28	-	-14.06,51.61,-9.08,21.3727
1295.733	place	mcl_core:brick_block	-4,37,-37	-	-16.57,51.03,-15.76,22.3681
1297.048	place	mcl_core:brick_block	5,41,-7	-	-10.70,52.34,-17.76,24.3185
1298.360	redig	mcl_core:gravel	-6,41,5	975.605	-8.69,51.98,-10.45,25.2911
1300.985	redig	mcl_core:birchwood	-33,41,8	365.972	-19.94,50.90,-1.19,26.5910
1302.300	redig	mcl_core:mossycobble	-25,38,18	755.643	-23.15,48.79,5.30,25.1278
1303.614	place	mcl_books:bookshelf	-8,41,2	-	-16.52,49.30,6.44,23.0418
1304.931	place	mcl_core:birchwood	-8,40,-17	-	-12.17,50.82,0.10,22.2137
1306.248	redig	mcl_core:birchwood	-17,38,-23	880.711	-13.41,51.47,-7.52,21.4840
1307.560	place	mcl_core:mossycobble	-16,44,-21	-	-17.20,50.81,-13.97,22.2178
1308.873	place	mcl_core:birchwood	6,42,-12	-	-12.09,53.02,-18.58,23.9119
1310.196	redig	mcl_core:mossycobble	-11,40,-2	800.390	-8.47,51.35,-11.98,25.1209
1311.512	place	mcl_core:brick_block	-33,36,15	-	-11.53,55.62,-4.92,25.9116
1312.825	place	mcl_core:mossycobble	-43,34,5	-	-18.54,51.58,-1.67,26.5691
1314.142	redig	mcl_core:gravel	-25,38,21	550.217	-22.77,49.19,3.85,25.2067
1315.457	place	mcl_core:brick_block	-6,41,0	-	-17.48,49.15,7.10,23.2286
1316.773	redig	mcl_core:birchwood	-16,41,-16	384.391	-12.31,50.61,1.49,22.3168
1318.091	place	mcl_books:bookshelf	-19,41,-19	-	-12.75,51.54,-6.23,21.5968
1319.403	redig	mcl_colorblocks:hardened_clay_orange	-10,38,-28	54.031	-17.06,50.99,-12.69,21.8602
1320.721	place	mcl_colorblocks:hardened_clay_orange	10,39,-24	-	-13.03,53.22,-18.95,23.4264
1322.034	place	mcl_colorblocks:hardened_clay_orange	-7,50,-9	-	-8.15,51.38,-13.59,24.9448
1325.992	redig	mcl_core:brick_block	-32,36,12	414.659	-22.66,49.73,1.67,25.4222
1327.308	place	mcl_core:brick_block	-5,42,7	-	-19.58,48.84,7.20,23.5320
1328.623	redig	mcl_core:mossycobble	2,41,-5	714.793	-13.26,50.43,2.98,22.5396
1329.935	redig	mcl_core:mossycobble	-13,39,-16	214.589	-12.11,51.76,-4.62,21.7859
1331.251	place	mcl_core:mossycobble	-37,38,-29	-	-16.23,51.53,-11.19,21.1902
1333.892	place	mcl_core:mossycobble	-7,40,-13	-	-8.82,51.50,-15.48,24.7214
1336.522	place	mcl_core:mossycobble	-29,36,6	-	-14.73,54.08,-2.44,26.2564
1337.837	place	mcl_core:brick_block	-31,36,9	-	-21.83,50.24,0.29,25.6634
1339.151	place	mcl_core:mossycobble	-11,40,10	-	-21.45,48.80,7.38,24.0435
1340.466	redig	mcl_core:birchwood	-9,46,-8	448.884	-14.37,50.01,5.08,22.7513
1341.780	place	mcl_books:bookshelf	-10,38,-27	-	-11.84,51.10,-2.17,21.9614
